customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,is_outlier_loyalty,is_outlier
2507,Customer_2507,Female,26,VIP,Goa,2020-10-30,cust2507@email.com,+91-7602887521,788,False,False
2508,Customer_2508,Male,47,Regular,Bangalore,2021-07-30,cust2508@email.com,+91-8916502228,1871,False,False
2509,Customer_2509,Female,28,Regular,Goa,2020-11-05,cust2509@email.com,+91-7683855081,4590,False,False
2510,Customer_2510,Female,52,New,Delhi,2020-01-25,cust2510@email.com,+91-7769422699,2025,False,False
2511,Customer_2511,Male,54,Regular,Chennai,2021-06-07,cust2511@email.com,+91-9432485873,2446,False,False
2512,Customer_2512,Female,59,Occasional,Goa,2020-11-07,cust2512@email.com,+91-9430146316,4823,False,False
2513,Customer_2513,Male,30,Occasional,Chennai,2020-08-06,cust2513@email.com,+91-9832158562,560,False,False
2514,Customer_2514,Female,53,Regular,Delhi,2020-04-15,cust2514@email.com,+91-7627920145,2651,False,False
2515,Customer_2515,Female,30,New,Bangalore,2020-09-06,cust2515@email.com,+91-9076631329,3904,False,False
2516,Customer_2516,Female,29,Occasional,Chennai,2021-10-30,cust2516@email.com,+91-8541015125,539,False,False
2517,Customer_2517,Male,54,Regular,Delhi,2020-01-10,cust2517@email.com,+91-7173601852,4755,False,False
2518,Customer_2518,Male,27,Regular,Chennai,2021-08-13,cust2518@email.com,+91-7939820934,3136,False,False
2519,Customer_2519,Female,26,Regular,Goa,2020-07-19,cust2519@email.com,+91-9094407076,3289,False,False
2520,Customer_2520,Female,69,New,Delhi,2021-06-03,cust2520@email.com,+91-7995358283,2610,False,False
2521,Customer_2521,Female,24,VIP,Goa,2020-06-06,cust2521@email.com,+91-7269986628,4912,False,False
2522,Customer_2522,Male,19,Regular,Mumbai,2021-02-03,cust2522@email.com,+91-8135405173,1944,False,False
2523,Customer_2523,Male,40,Regular,Delhi,2020-02-23,cust2523@email.com,+91-8586712032,3145,False,False
2524,Customer_2524,Male,56,VIP,Chennai,2020-08-30,cust2524@email.com,+91-8005102559,2758,False,False
2525,Customer_2525,Female,57,Occasional,Mumbai,2020-07-12,cust2525@email.com,+91-7183860832,3260,False,False
2526,Customer_2526,Male,56,Occasional,Goa,2020-12-12,cust2526@email.com,+91-9871553289,4107,False,False
2527,Customer_2527,Male,38,Occasional,Goa,2021-02-14,cust2527@email.com,+91-7888087890,1895,False,False
2528,Customer_2528,Female,40,Regular,Chennai,2021-07-08,cust2528@email.com,+91-9224300124,2500,False,False
2529,Customer_2529,Male,46,VIP,Mumbai,2020-09-18,cust2529@email.com,+91-8551562813,2829,False,False
2530,Customer_2530,Other,31,New,Bangalore,2020-07-05,cust2530@email.com,+91-8666847218,3873,False,False
2531,Customer_2531,Female,43,Regular,Chennai,2021-01-16,cust2531@email.com,+91-9017235435,47,False,False
2532,Customer_2532,Female,68,Occasional,Goa,2020-06-21,cust2532@email.com,+91-8952678750,2364,False,False
2533,Customer_2533,Male,22,Occasional,Delhi,2021-01-04,cust2533@email.com,+91-7199447370,2256,False,False
2534,Customer_2534,Male,48,Occasional,Mumbai,2020-02-09,cust2534@email.com,+91-7171389355,4672,False,False
2535,Customer_2535,Female,42,Regular,Bangalore,2020-02-04,cust2535@email.com,+91-9785392585,753,False,False
2536,Customer_2536,Female,48,New,Delhi,2020-03-14,cust2536@email.com,+91-8391874847,2802,False,False
2537,Customer_2537,Female,67,Occasional,Mumbai,2020-01-23,cust2537@email.com,+91-7443348057,4649,False,False
2538,Customer_2538,Male,37,Occasional,Chennai,2021-04-06,cust2538@email.com,+91-9239279558,3652,False,False
2539,Customer_2539,Female,61,Regular,Chennai,2020-04-17,cust2539@email.com,+91-9721149457,402,False,False
2540,Customer_2540,Female,34,Regular,Mumbai,2020-08-24,cust2540@email.com,+91-8174653422,2086,False,False
2541,Customer_2541,Female,62,Regular,Bangalore,2021-06-19,cust2541@email.com,+91-8130933907,2227,False,False
2542,Customer_2542,Female,19,VIP,Mumbai,2021-04-24,cust2542@email.com,+91-9485203088,3410,False,False
2543,Customer_2543,Female,42,Regular,Delhi,2021-03-22,cust2543@email.com,+91-9337965699,2990,False,False
2544,Customer_2544,Female,30,VIP,Delhi,2020-06-09,cust2544@email.com,+91-9448819206,4643,False,False
2545,Customer_2545,Male,56,Occasional,Chennai,2021-03-02,cust2545@email.com,+91-7746679280,1149,False,False
2546,Customer_2546,Female,45,Occasional,Mumbai,2021-05-16,cust2546@email.com,+91-8617740533,62,False,False
2547,Customer_2547,Male,59,Occasional,Chennai,2021-03-03,cust2547@email.com,+91-9807514105,4939,False,False
2548,Customer_2548,Male,23,Occasional,Bangalore,2021-03-12,cust2548@email.com,+91-8625724671,3153,False,False
2549,Customer_2549,Male,20,Regular,Delhi,2020-01-11,cust2549@email.com,+91-8568937696,1008,False,False
2550,Customer_2550,Male,52,Regular,Goa,2021-06-03,cust2550@email.com,+91-9524061336,2031,False,False
2551,Customer_2551,Male,35,VIP,Goa,2020-01-26,cust2551@email.com,+91-9806059083,1322,False,False
2552,Customer_2552,Male,28,VIP,Mumbai,2020-01-11,cust2552@email.com,+91-7334309386,2081,False,False
2553,Customer_2553,Female,37,Regular,Mumbai,2020-08-19,cust2553@email.com,+91-9219050244,751,False,False
2554,Customer_2554,Female,22,Occasional,Goa,2021-02-11,cust2554@email.com,+91-8080555408,4144,False,False
2555,Customer_2555,Male,36,Regular,Mumbai,2020-08-28,cust2555@email.com,+91-8616319802,657,False,False
2556,Customer_2556,Female,39,Regular,Delhi,2021-01-09,cust2556@email.com,+91-7957345013,1660,False,False
2557,Customer_2557,Female,36,Regular,Bangalore,2020-06-07,cust2557@email.com,+91-9217799930,700,False,False
2558,Customer_2558,Male,64,New,Bangalore,2021-03-27,cust2558@email.com,+91-8743078982,1080,False,False
2559,Customer_2559,Male,33,Regular,Chennai,2021-03-13,cust2559@email.com,+91-8515685383,2156,False,False
2560,Customer_2560,Female,41,Regular,Delhi,2021-08-30,cust2560@email.com,+91-8481902553,1540,False,False
2561,Customer_2561,Female,58,Regular,Mumbai,2020-05-24,cust2561@email.com,+91-9091054466,3032,False,False
2562,Customer_2562,Female,21,Regular,Mumbai,2020-02-09,cust2562@email.com,+91-9070647070,1983,False,False
2563,Customer_2563,Male,32,Occasional,Chennai,2020-06-24,cust2563@email.com,+91-9595066420,314,False,False
2564,Customer_2564,Male,42,Regular,Chennai,2020-12-09,cust2564@email.com,+91-7028336833,3081,False,False
2565,Customer_2565,Male,61,Regular,Mumbai,2020-11-23,cust2565@email.com,+91-9155373421,4733,False,False
2566,Customer_2566,Male,52,Occasional,Mumbai,2021-01-13,cust2566@email.com,+91-7596864325,2314,False,False
2567,Customer_2567,Male,31,Regular,Delhi,2021-08-05,cust2567@email.com,+91-8889350539,2135,False,False
2568,Customer_2568,Male,66,VIP,Chennai,2021-03-10,cust2568@email.com,+91-7711271599,1649,False,False
2569,Customer_2569,Female,36,Occasional,Delhi,2021-11-19,cust2569@email.com,+91-7987802843,3219,False,False
2570,Customer_2570,Female,55,Regular,Mumbai,2021-03-13,cust2570@email.com,+91-7331091398,3800,False,False
2571,Customer_2571,Male,53,VIP,Goa,2021-10-13,cust2571@email.com,+91-9209937925,2478,False,False
2572,Customer_2572,Female,24,Regular,Goa,2021-01-12,cust2572@email.com,+91-9763712703,4067,False,False
2573,Customer_2573,Male,47,Occasional,Mumbai,2020-10-06,cust2573@email.com,+91-8206067650,1775,False,False
2574,Customer_2574,Male,36,Occasional,Chennai,2020-03-01,cust2574@email.com,+91-7908459040,1966,False,False
2575,Customer_2575,Male,66,Regular,Goa,2021-04-14,cust2575@email.com,+91-7645277642,1767,False,False
2576,Customer_2576,Female,42,Occasional,Chennai,2020-08-29,cust2576@email.com,+91-7802753761,3815,False,False
2577,Customer_2577,Other,33,New,Goa,2021-05-27,cust2577@email.com,+91-7675844672,241,False,False
2578,Customer_2578,Female,64,New,Chennai,2021-06-09,cust2578@email.com,+91-8555735702,4797,False,False
2579,Customer_2579,Male,57,Occasional,Goa,2020-06-29,cust2579@email.com,+91-9585657398,2949,False,False
2580,Customer_2580,Female,68,Occasional,Chennai,2021-03-30,cust2580@email.com,+91-7508224423,4836,False,False
2581,Customer_2581,Male,25,Regular,Delhi,2020-06-05,cust2581@email.com,+91-9839444315,4876,False,False
2582,Customer_2582,Female,35,Regular,Chennai,2020-01-20,cust2582@email.com,+91-7989329953,2256,False,False
2583,Customer_2583,Female,45,Occasional,Delhi,2021-03-29,cust2583@email.com,+91-8780752198,4111,False,False
2584,Customer_2584,Male,33,Occasional,Delhi,2021-08-14,cust2584@email.com,+91-8418304567,3368,False,False
2585,Customer_2585,Female,69,New,Mumbai,2021-09-12,cust2585@email.com,+91-7486786005,366,False,False
2586,Customer_2586,Female,36,Occasional,Delhi,2020-04-11,cust2586@email.com,+91-9068098256,2827,False,False
2587,Customer_2587,Male,59,Occasional,Bangalore,2020-05-11,cust2587@email.com,+91-9900088306,1252,False,False
2588,Customer_2588,Female,34,Occasional,Delhi,2021-05-01,cust2588@email.com,+91-9056493243,2487,False,False
2589,Customer_2589,Male,62,New,Chennai,2021-04-28,cust2589@email.com,+91-9057380250,4785,False,False
2590,Customer_2590,Female,30,VIP,Delhi,2021-11-11,cust2590@email.com,+91-7904966590,3603,False,False
2591,Customer_2591,Female,24,Occasional,Chennai,2020-02-16,cust2591@email.com,+91-9537427612,3521,False,False
2592,Customer_2592,Female,44,Regular,Chennai,2020-07-07,cust2592@email.com,+91-7692547412,4942,False,False
2593,Customer_2593,Female,27,New,Bangalore,2021-05-15,cust2593@email.com,+91-9779957226,4517,False,False
2594,Customer_2594,Female,51,Regular,Delhi,2020-03-19,cust2594@email.com,+91-8764798660,1643,False,False
2595,Customer_2595,Male,53,New,Delhi,2021-05-08,cust2595@email.com,+91-7096405016,1212,False,False
2596,Customer_2596,Female,42,Occasional,Goa,2021-11-09,cust2596@email.com,+91-8046556006,4703,False,False
2597,Customer_2597,Male,23,Occasional,Goa,2021-09-21,cust2597@email.com,+91-7185303518,19,False,False
2598,Customer_2598,Female,41,Occasional,Mumbai,2020-11-04,cust2598@email.com,+91-7549262370,675,False,False
2599,Customer_2599,Male,35,VIP,Chennai,2021-01-28,cust2599@email.com,+91-9463105817,4477,False,False
2600,Customer_2600,Male,40,Regular,Bangalore,2020-09-05,cust2600@email.com,+91-9544113848,608,False,False
2601,Customer_2601,Female,23,New,Goa,2021-09-21,cust2601@email.com,+91-7692044390,61,False,False
2602,Customer_2602,Male,46,Occasional,Delhi,2020-02-04,cust2602@email.com,+91-7578635360,1265,False,False
2603,Customer_2603,Female,42,Regular,Mumbai,2021-08-14,cust2603@email.com,+91-9703855522,2285,False,False
2604,Customer_2604,Male,34,Regular,Bangalore,2021-12-27,cust2604@email.com,+91-9201784149,1154,False,False
2605,Customer_2605,Male,63,Occasional,Delhi,2020-06-17,cust2605@email.com,+91-7168323465,1628,False,False
2606,Customer_2606,Female,41,Occasional,Delhi,2021-07-24,cust2606@email.com,+91-9457877922,1626,False,False
2607,Customer_2607,Male,28,Occasional,Chennai,2020-11-11,cust2607@email.com,+91-7630780803,3716,False,False
2608,Customer_2608,Male,43,VIP,Chennai,2020-03-04,cust2608@email.com,+91-7240140248,1442,False,False
2609,Customer_2609,Female,68,Occasional,Goa,2020-09-01,cust2609@email.com,+91-7714430728,1653,False,False
2610,Customer_2610,Male,51,New,Goa,2020-08-31,cust2610@email.com,+91-8109216714,2502,False,False
2611,Customer_2611,Female,45,Occasional,Delhi,2020-03-06,cust2611@email.com,+91-7773255350,3269,False,False
2612,Customer_2612,Male,20,New,Delhi,2021-06-11,cust2612@email.com,+91-9218954863,281,False,False
2613,Customer_2613,Male,28,Regular,Goa,2021-03-13,cust2613@email.com,+91-8741421625,4981,False,False
2614,Customer_2614,Female,55,Occasional,Goa,2021-02-07,cust2614@email.com,+91-9574220936,1024,False,False
2615,Customer_2615,Male,31,Regular,Delhi,2021-03-15,cust2615@email.com,+91-9420663750,4818,False,False
2616,Customer_2616,Male,68,Occasional,Bangalore,2020-03-11,cust2616@email.com,+91-9738568701,3403,False,False
2617,Customer_2617,Male,43,New,Delhi,2021-11-02,cust2617@email.com,+91-7079972435,1235,False,False
2618,Customer_2618,Male,65,Regular,Bangalore,2021-10-02,cust2618@email.com,+91-9842173377,4182,False,False
2619,Customer_2619,Female,38,Regular,Bangalore,2020-03-05,cust2619@email.com,+91-8217428333,4760,False,False
2620,Customer_2620,Male,56,New,Delhi,2020-05-24,cust2620@email.com,+91-7368287033,4957,False,False
2621,Customer_2621,Female,47,Regular,Mumbai,2021-05-09,cust2621@email.com,+91-7930261655,785,False,False
2622,Customer_2622,Female,25,VIP,Goa,2020-07-03,cust2622@email.com,+91-8929313730,3317,False,False
2623,Customer_2623,Male,68,Occasional,Chennai,2021-11-24,cust2623@email.com,+91-9605008864,1667,False,False
2624,Customer_2624,Female,37,New,Delhi,2021-07-06,cust2624@email.com,+91-9024705373,3008,False,False
2625,Customer_2625,Male,65,Regular,Bangalore,2020-10-31,cust2625@email.com,+91-9068750029,3194,False,False
2626,Customer_2626,Other,49,Regular,Delhi,2021-07-05,cust2626@email.com,+91-7732578761,4789,False,False
2627,Customer_2627,Male,39,Occasional,Goa,2021-11-25,cust2627@email.com,+91-7942160389,3775,False,False
2628,Customer_2628,Female,24,New,Bangalore,2020-11-21,cust2628@email.com,+91-8764230206,2446,False,False
2629,Customer_2629,Female,26,Occasional,Chennai,2020-08-12,cust2629@email.com,+91-9580582653,3790,False,False
2630,Customer_2630,Male,62,Regular,Chennai,2021-06-25,cust2630@email.com,+91-7612943949,533,False,False
2631,Customer_2631,Female,18,Occasional,Chennai,2021-03-11,cust2631@email.com,+91-9502446090,401,False,False
2632,Customer_2632,Female,46,New,Mumbai,2021-11-24,cust2632@email.com,+91-7781186472,3663,False,False
2633,Customer_2633,Male,25,New,Bangalore,2021-12-23,cust2633@email.com,+91-9676674027,129,False,False
2634,Customer_2634,Male,21,New,Bangalore,2021-03-02,cust2634@email.com,+91-9833169800,2339,False,False
2635,Customer_2635,Female,52,Regular,Mumbai,2020-05-30,cust2635@email.com,+91-9193890388,4371,False,False
2636,Customer_2636,Female,20,Regular,Bangalore,2020-04-24,cust2636@email.com,+91-8136107759,2959,False,False
2637,Customer_2637,Other,62,Occasional,Mumbai,2021-09-14,cust2637@email.com,+91-7720359227,1858,False,False
2638,Customer_2638,Female,57,New,Delhi,2021-01-23,cust2638@email.com,+91-9944591628,2973,False,False
2639,Customer_2639,Female,24,Regular,Goa,2021-03-16,cust2639@email.com,+91-8471761915,4150,False,False
2640,Customer_2640,Female,44,Regular,Chennai,2020-09-23,cust2640@email.com,+91-8947639426,3649,False,False
2641,Customer_2641,Male,18,New,Mumbai,2020-03-16,cust2641@email.com,+91-9562091291,2786,False,False
2642,Customer_2642,Male,44,Regular,Mumbai,2020-06-24,cust2642@email.com,+91-9536590481,3097,False,False
2643,Customer_2643,Female,33,Occasional,Mumbai,2020-07-14,cust2643@email.com,+91-7295678014,3512,False,False
2644,Customer_2644,Female,55,Occasional,Delhi,2020-08-14,cust2644@email.com,+91-7987042690,4860,False,False
2645,Customer_2645,Male,24,Occasional,Mumbai,2021-08-17,cust2645@email.com,+91-8624405402,1220,False,False
2646,Customer_2646,Male,61,VIP,Goa,2020-08-03,cust2646@email.com,+91-8655546199,641,False,False
2647,Customer_2647,Female,40,Occasional,Goa,2020-09-09,cust2647@email.com,+91-7567851370,3314,False,False
2648,Customer_2648,Female,58,Occasional,Chennai,2021-03-28,cust2648@email.com,+91-7466305100,723,False,False
2649,Customer_2649,Male,28,Occasional,Delhi,2021-06-18,cust2649@email.com,+91-7071135963,4897,False,False
2650,Customer_2650,Male,59,Occasional,Goa,2021-09-08,cust2650@email.com,+91-7869080406,737,False,False
2651,Customer_2651,Male,50,Occasional,Bangalore,2021-01-28,cust2651@email.com,+91-9245028124,4853,False,False
2652,Customer_2652,Male,67,Regular,Bangalore,2021-07-19,cust2652@email.com,+91-9166207663,1299,False,False
2653,Customer_2653,Male,53,Regular,Bangalore,2020-09-19,cust2653@email.com,+91-9939337464,3480,False,False
2654,Customer_2654,Male,54,Regular,Mumbai,2020-03-09,cust2654@email.com,+91-8803005854,339,False,False
2655,Customer_2655,Female,58,Regular,Mumbai,2021-04-13,cust2655@email.com,+91-7642360440,152,False,False
2656,Customer_2656,Male,34,Occasional,Bangalore,2021-06-25,cust2656@email.com,+91-9600650037,1421,False,False
2657,Customer_2657,Female,52,New,Chennai,2021-12-18,cust2657@email.com,+91-7413599241,3051,False,False
2658,Customer_2658,Female,65,VIP,Chennai,2021-01-21,cust2658@email.com,+91-7762022478,426,False,False
2659,Customer_2659,Male,22,New,Mumbai,2021-03-05,cust2659@email.com,+91-9043842561,3558,False,False
2660,Customer_2660,Female,65,Occasional,Bangalore,2020-05-30,cust2660@email.com,+91-9640323269,1135,False,False
2661,Customer_2661,Male,49,Occasional,Chennai,2020-02-11,cust2661@email.com,+91-9576180666,2372,False,False
2662,Customer_2662,Female,20,Occasional,Mumbai,2021-06-18,cust2662@email.com,+91-7167660765,3329,False,False
2663,Customer_2663,Male,69,Regular,Bangalore,2021-07-06,cust2663@email.com,+91-9282474254,949,False,False
2664,Customer_2664,Female,64,Regular,Delhi,2020-04-16,cust2664@email.com,+91-9161782487,1373,False,False
2665,Customer_2665,Female,52,Occasional,Bangalore,2020-03-18,cust2665@email.com,+91-7504729135,956,False,False
2666,Customer_2666,Male,69,New,Bangalore,2020-11-12,cust2666@email.com,+91-7400247855,1701,False,False
2667,Customer_2667,Male,31,Regular,Goa,2020-10-21,cust2667@email.com,+91-9071209024,2941,False,False
2668,Customer_2668,Female,65,Regular,Goa,2020-07-23,cust2668@email.com,+91-9832069709,2482,False,False
2669,Customer_2669,Female,48,New,Delhi,2021-01-31,cust2669@email.com,+91-7559758111,1303,False,False
2670,Customer_2670,Male,48,Regular,Delhi,2021-10-05,cust2670@email.com,+91-9591903901,370,False,False
2671,Customer_2671,Female,34,New,Bangalore,2020-11-17,cust2671@email.com,+91-9316215674,2980,False,False
2672,Customer_2672,Male,41,VIP,Chennai,2020-02-16,cust2672@email.com,+91-7005154842,2296,False,False
2673,Customer_2673,Female,69,New,Delhi,2021-09-26,cust2673@email.com,+91-9914390260,4798,False,False
2674,Customer_2674,Male,40,Occasional,Bangalore,2021-06-26,cust2674@email.com,+91-9788429082,2125,False,False
2675,Customer_2675,Female,35,VIP,Mumbai,2021-08-11,cust2675@email.com,+91-8853264746,2966,False,False
2676,Customer_2676,Male,67,Occasional,Goa,2020-08-31,cust2676@email.com,+91-9242162891,4145,False,False
2677,Customer_2677,Male,31,Occasional,Chennai,2021-02-04,cust2677@email.com,+91-8806824124,2742,False,False
2678,Customer_2678,Male,67,Occasional,Bangalore,2021-04-22,cust2678@email.com,+91-8590759039,4021,False,False
2679,Customer_2679,Male,32,Regular,Mumbai,2021-12-26,cust2679@email.com,+91-7186566008,2364,False,False
2680,Customer_2680,Female,32,Occasional,Goa,2021-04-09,cust2680@email.com,+91-9996353041,762,False,False
2681,Customer_2681,Male,23,Occasional,Mumbai,2020-12-05,cust2681@email.com,+91-9275544610,4062,False,False
2682,Customer_2682,Female,44,New,Bangalore,2021-05-05,cust2682@email.com,+91-8842353139,1004,False,False
2683,Customer_2683,Male,32,VIP,Delhi,2020-10-01,cust2683@email.com,+91-7985635941,3755,False,False
2684,Customer_2684,Male,67,VIP,Goa,2021-04-03,cust2684@email.com,+91-9070704425,2846,False,False
2685,Customer_2685,Male,53,Regular,Mumbai,2021-01-29,cust2685@email.com,+91-8637398296,349,False,False
2686,Customer_2686,Male,25,VIP,Delhi,2021-02-26,cust2686@email.com,+91-8505462528,2964,False,False
2687,Customer_2687,Male,32,Occasional,Chennai,2020-05-15,cust2687@email.com,+91-9529942267,686,False,False
2688,Customer_2688,Male,20,New,Bangalore,2020-05-25,cust2688@email.com,+91-9992336359,4637,False,False
2689,Customer_2689,Female,64,New,Bangalore,2021-12-21,cust2689@email.com,+91-9474420092,3126,False,False
2690,Customer_2690,Male,30,Regular,Goa,2021-04-09,cust2690@email.com,+91-7419690931,4456,False,False
2691,Customer_2691,Female,58,New,Mumbai,2020-03-03,cust2691@email.com,+91-8827463042,2755,False,False
2692,Customer_2692,Female,51,Regular,Chennai,2020-12-29,cust2692@email.com,+91-7575023565,3524,False,False
2693,Customer_2693,Male,41,Occasional,Goa,2020-01-23,cust2693@email.com,+91-8093146603,3624,False,False
2694,Customer_2694,Male,57,Occasional,Goa,2021-05-05,cust2694@email.com,+91-9049305985,2732,False,False
2695,Customer_2695,Other,49,Regular,Mumbai,2021-10-30,cust2695@email.com,+91-7998635233,1693,False,False
2696,Customer_2696,Female,49,VIP,Chennai,2020-02-18,cust2696@email.com,+91-7359993773,2892,False,False
2697,Customer_2697,Female,47,Regular,Mumbai,2021-09-02,cust2697@email.com,+91-8216621076,3811,False,False
2698,Customer_2698,Male,69,Regular,Bangalore,2020-09-12,cust2698@email.com,+91-9569646059,4180,False,False
2699,Customer_2699,Female,66,Occasional,Delhi,2021-02-21,cust2699@email.com,+91-9335306968,684,False,False
2700,Customer_2700,Female,30,VIP,Bangalore,2021-07-22,cust2700@email.com,+91-8755124229,4340,False,False
2701,Customer_2701,Female,18,New,Bangalore,2020-11-12,cust2701@email.com,+91-8107263953,2919,False,False
2702,Customer_2702,Other,51,VIP,Goa,2020-01-30,cust2702@email.com,+91-7811839103,3756,False,False
2703,Customer_2703,Male,32,VIP,Bangalore,2020-08-05,cust2703@email.com,+91-7023491105,3283,False,False
2704,Customer_2704,Male,61,Occasional,Chennai,2020-01-12,cust2704@email.com,+91-7030554742,4691,False,False
2705,Customer_2705,Female,31,Regular,Bangalore,2021-02-17,cust2705@email.com,+91-9482435875,4026,False,False
2706,Customer_2706,Female,46,Regular,Chennai,2020-01-26,cust2706@email.com,+91-9244294928,1156,False,False
2707,Customer_2707,Male,51,Occasional,Mumbai,2021-09-03,cust2707@email.com,+91-7506070001,3061,False,False
2708,Customer_2708,Male,35,VIP,Goa,2020-03-18,cust2708@email.com,+91-9232360156,4445,False,False
2709,Customer_2709,Male,24,Occasional,Chennai,2021-03-05,cust2709@email.com,+91-7030898225,2329,False,False
2710,Customer_2710,Male,46,VIP,Bangalore,2020-12-21,cust2710@email.com,+91-8610741069,1292,False,False
2711,Customer_2711,Female,48,Occasional,Goa,2020-04-12,cust2711@email.com,+91-9811254192,1884,False,False
2712,Customer_2712,Female,42,Regular,Goa,2021-05-20,cust2712@email.com,+91-7882266582,1560,False,False
2713,Customer_2713,Male,55,Regular,Chennai,2021-05-22,cust2713@email.com,+91-9953935626,983,False,False
2714,Customer_2714,Male,31,New,Chennai,2021-08-18,cust2714@email.com,+91-8356787523,2067,False,False
2715,Customer_2715,Male,25,VIP,Delhi,2020-08-30,cust2715@email.com,+91-8755976246,1863,False,False
2716,Customer_2716,Male,44,New,Delhi,2021-07-29,cust2716@email.com,+91-8555936898,1979,False,False
2717,Customer_2717,Female,19,Regular,Goa,2020-09-23,cust2717@email.com,+91-7457771446,1736,False,False
2718,Customer_2718,Other,34,New,Delhi,2020-04-21,cust2718@email.com,+91-7664768939,2452,False,False
2719,Customer_2719,Female,54,Regular,Bangalore,2020-12-15,cust2719@email.com,+91-8829963525,1918,False,False
2720,Customer_2720,Male,31,Regular,Mumbai,2020-11-02,cust2720@email.com,+91-9798497340,700,False,False
2721,Customer_2721,Female,42,New,Goa,2020-01-14,cust2721@email.com,+91-9514145814,4046,False,False
2722,Customer_2722,Female,47,Regular,Mumbai,2020-06-18,cust2722@email.com,+91-8089344285,2073,False,False
2723,Customer_2723,Female,46,VIP,Delhi,2020-09-06,cust2723@email.com,+91-8122287361,4661,False,False
2724,Customer_2724,Male,37,Regular,Chennai,2020-06-30,cust2724@email.com,+91-9302552969,3753,False,False
2725,Customer_2725,Male,38,Occasional,Goa,2020-02-21,cust2725@email.com,+91-8819182998,394,False,False
2726,Customer_2726,Male,39,New,Delhi,2021-05-23,cust2726@email.com,+91-9425240213,1956,False,False
2727,Customer_2727,Male,52,Regular,Bangalore,2021-04-23,cust2727@email.com,+91-8570429425,3048,False,False
2728,Customer_2728,Male,54,VIP,Goa,2020-02-05,cust2728@email.com,+91-9628007501,3452,False,False
2729,Customer_2729,Male,33,Regular,Goa,2020-05-01,cust2729@email.com,+91-8183523503,522,False,False
2730,Customer_2730,Female,67,Occasional,Chennai,2021-10-10,cust2730@email.com,+91-9923179238,1562,False,False
2731,Customer_2731,Female,66,Regular,Goa,2020-07-12,cust2731@email.com,+91-8707052548,2909,False,False
2732,Customer_2732,Male,60,Regular,Chennai,2020-10-01,cust2732@email.com,+91-7874857628,2849,False,False
2733,Customer_2733,Male,34,Regular,Delhi,2020-07-10,cust2733@email.com,+91-8774801423,549,False,False
2734,Customer_2734,Female,33,Regular,Bangalore,2020-01-12,cust2734@email.com,+91-9371272694,1468,False,False
2735,Customer_2735,Female,19,New,Bangalore,2020-12-27,cust2735@email.com,+91-9394713470,832,False,False
2736,Customer_2736,Female,21,Occasional,Goa,2021-10-14,cust2736@email.com,+91-9072183247,4482,False,False
2737,Customer_2737,Other,38,Regular,Goa,2020-06-03,cust2737@email.com,+91-7767594840,1421,False,False
2738,Customer_2738,Female,56,Occasional,Delhi,2021-09-09,cust2738@email.com,+91-8590052587,285,False,False
2739,Customer_2739,Other,51,Regular,Chennai,2021-10-30,cust2739@email.com,+91-9401289703,2745,False,False
2740,Customer_2740,Male,47,VIP,Bangalore,2020-06-20,cust2740@email.com,+91-9383326135,3765,False,False
2741,Customer_2741,Male,23,New,Chennai,2020-08-02,cust2741@email.com,+91-9077734079,4464,False,False
2742,Customer_2742,Male,34,Occasional,Delhi,2021-06-08,cust2742@email.com,+91-8089966667,1445,False,False
2743,Customer_2743,Male,56,New,Bangalore,2020-05-25,cust2743@email.com,+91-8317064971,1466,False,False
2744,Customer_2744,Male,42,Occasional,Bangalore,2020-07-01,cust2744@email.com,+91-9480992821,1776,False,False
2745,Customer_2745,Female,22,Regular,Mumbai,2021-08-01,cust2745@email.com,+91-8478999069,3655,False,False
2746,Customer_2746,Female,22,VIP,Delhi,2021-07-17,cust2746@email.com,+91-8709954268,914,False,False
2747,Customer_2747,Female,37,Occasional,Delhi,2021-01-31,cust2747@email.com,+91-7592999772,287,False,False
2748,Customer_2748,Male,33,VIP,Mumbai,2020-07-18,cust2748@email.com,+91-9831598303,4190,False,False
2749,Customer_2749,Female,68,New,Chennai,2020-10-06,cust2749@email.com,+91-7511469461,2088,False,False
2750,Customer_2750,Female,58,Occasional,Mumbai,2021-09-04,cust2750@email.com,+91-7986860232,4426,False,False
2751,Customer_2751,Male,54,New,Delhi,2020-02-05,cust2751@email.com,+91-8918110391,1804,False,False
2752,Customer_2752,Female,57,New,Chennai,2021-06-05,cust2752@email.com,+91-7694904767,1178,False,False
2753,Customer_2753,Male,26,Occasional,Bangalore,2020-05-14,cust2753@email.com,+91-7430693397,2551,False,False
2754,Customer_2754,Male,22,Occasional,Mumbai,2020-08-19,cust2754@email.com,+91-7921090693,4370,False,False
2755,Customer_2755,Female,59,Regular,Chennai,2021-09-30,cust2755@email.com,+91-9183318911,1588,False,False
2756,Customer_2756,Male,19,New,Chennai,2020-07-28,cust2756@email.com,+91-8720395994,1956,False,False
2757,Customer_2757,Male,26,VIP,Chennai,2020-10-02,cust2757@email.com,+91-8453579468,1775,False,False
2758,Customer_2758,Female,60,Regular,Mumbai,2021-11-06,cust2758@email.com,+91-9364706816,4862,False,False
2759,Customer_2759,Female,53,Regular,Bangalore,2020-09-24,cust2759@email.com,+91-9637218862,987,False,False
